,name,url,image,price_type,price,price_range,vendor,subvendor,rating,review_count
11,"Renewed EliteBook 840 G6 Laptop With 14-Inch Display, Core i5 Processer/8GB RAM/256GB SSD/Intel UHD Graphics Windows 10 Pro Silver",https://www.noon.com/egypt-en/renewed-elitebook-840-g6-laptop-with-14-inch-display-core-i5-processer-8gb-ram-256gb-ssd-intel-uhd-graphics-windows-10-pro-silver/N43724593A/p/?o=d814b1628757173f,https://f.nooncdn.com/p/v1611725309/N43724593A_1.jpg?width=800,discrete,23800.0,,Noon,,4.1,
12,MacBook Air MRXW3 | 13 Inch Display | Apple M3 Chip | 8-Core CPU and 10-Core GPU | 8GB RAM | 512GB SSD | macOS | English Keyboard | International Version | Midnight,https://www.noon.com/egypt-en/macbook-air-mrxw3-13-inch-display-apple-m3-chip-8-core-cpu-and-10-core-gpu-8gb-ram-512gb-ssd-macos-english-keyboard-international-version-midnight/N70051920V/p/?o=f8e3c5879356f9cb,https://f.nooncdn.com/p/pnsku/N70051920V/45/_/1710144336/e5620327-cd0e-4380-b128-8324917f3520.jpg?width=800,discrete,51999.0,,Noon,,4.7,
13,"Renewed EliteBook 840G8-I5-ONL Laptop With 14-inch Display, Core i5-1135G7 Processer/8GB RAM/256GB SSD/Intel Iris XE Graphics / English/Arabic Silver",https://www.noon.com/egypt-en/renewed-elitebook-840g8-i5-onl-laptop-with-14-inch-display-core-i5-1135g7-processer-8gb-ram-256gb-ssd-intel-iris-xe-graphics-english-arabic-silver/N53339173A/p/?o=b2ff841eaa1f813f,https://f.nooncdn.com/p/v1659675680/N53339173A_1.jpg?width=800,discrete,34188.0,,Noon,,4.1,
14,LAPTOP LENOVO LEGION 5 15IAX10 Intel Core Ultra 9 275HX RAM (2*16 ) 32G DDR5 5600 HDD 1T SSD M2 NVME VGA NVIDIA GeForce RTX 5070 8GB GDDR7 15.1 WQXGA (2560x1600) OLED 165 HZ DOS 2 YEAR WARRENTY 83F00072ED English/Arabic Eclipse Black,https://www.noon.com/egypt-en/laptop-lenovo-legion-5-15iax10-intel-core-ultra-9-275hx-ram-2-16-32g-ddr5-5600-hdd-1t-ssd-m2-nvme-vga-nvidia-geforce-rtx-5070-8gb-gddr7-15-1-wqxga-2560x1600-oled-165-hz-dos-2-year-warrenty-83f00072ed-english-arabic-eclipse-black/N70269989V/p/?o=ac2d39434a41460f,https://f.nooncdn.com/p/pnsku/N70269989V/45/_/1766077839/31294662-f7cf-41da-a82b-65d967302caf.jpg?width=800,discrete,99732.0,,Noon,,3.8,
15,"(Upgraded Version) Latitude 5300 Laptop With 13.3-Inch Full HD Display, Core i7 Processor/16GB RAM/512GB SSD/Intel UHD Graphics 620/International Version/Windows 11 English Black",https://www.noon.com/egypt-en/upgraded-version-latitude-5300-laptop-with-13-3-inch-full-hd-display-core-i7-processor-16gb-ram-512gb-ssd-intel-uhd-graphics-620-international-version-windows-11-english-black/N43749650A/p/?o=e8866a03b4e9f9bb,https://f.nooncdn.com/p/v1649578157/N43749650A_1.jpg?width=800,discrete,18600.0,,Noon,,3.6,
16,MacBook Air MRXP3 | 13 Inch Display | Apple M3 Chip | 8-Core CPU and 10-Core GPU | 8GB RAM | 512GB SSD | macOS | English Keyboard | International Version | Space Grey,https://www.noon.com/egypt-en/macbook-air-mrxp3-13-inch-display-apple-m3-chip-8-core-cpu-and-10-core-gpu-8gb-ram-512gb-ssd-macos-english-keyboard-international-version-space-grey/N70051931V/p/?o=b484b65bbd19473d,https://f.nooncdn.com/p/pnsku/N70051931V/45/_/1710144320/102b31bb-b983-4bfe-b842-749abb6b5eaf.jpg?width=800,discrete,51999.0,,Noon,,4.7,
17,"(Upgraded Version) Latitude 7490 Laptop With 14.1-Inch Full HD Display, Core i7 Processor/16GB RAM/512GB SSD/Intel UHD Graphics/Windows 10 /International Version English Black",https://www.noon.com/egypt-en/upgraded-version-latitude-7490-laptop-with-14-1-inch-full-hd-display-core-i7-processor-16gb-ram-512gb-ssd-intel-uhd-graphics-windows-10-international-version-english-black/N35318918A/p/?o=cbfb964e6b08bf1a,https://f.nooncdn.com/p/v1583306757/N35318918A_1.jpg?width=800,discrete,31019.0,,Noon,,3.6,
18,LAPTOP LENOVO LOQ 15AHP10 AMD RYZEN 7 250 RAM 16G DDR5 5600 512 SSD M2 NVME VGA NVIDIA RTX 5060 8G DDR7 15.6 FHD 144HZ 2 YEARS WARRENTY 83JG0095ED English/Arabic luna grey,https://www.noon.com/egypt-en/laptop-lenovo-loq-15ahp10-amd-ryzen-7-250-ram-16g-ddr5-5600-512-ssd-m2-nvme-vga-nvidia-rtx-5060-8g-ddr7-15-6-fhd-144hz-2-years-warrenty-83jg0095ed-english-arabic-luna-grey/N70269987V/p/?o=b57f7564454337ad,https://f.nooncdn.com/p/pnsku/N70269987V/45/_/1766080623/9dedbac5-29ad-4fa3-b0fd-8315f4e12bfe.jpg?width=800,discrete,58999.0,,Noon,,2.4,
19,"Latitude 7400 Laptop With 14-Inch Full HD Display, Core i5 Proessor/8GB DDR4/256GB SSD/Intel UHD Graphics/Windows 10 Pro 620 /International Version English Black",https://www.noon.com/egypt-en/latitude-7400-laptop-with-14-inch-full-hd-display-core-i5-proessor-8gb-ddr4-256gb-ssd-intel-uhd-graphics-windows-10-pro-620-international-version-english-black/N40045166A/p/?o=b5ba18f3dabec26f,https://f.nooncdn.com/p/v1645197504/N40045166A_1.jpg?width=800,discrete,12400.0,,Noon,,3.2,
20,"ThinkPad E16 Gen 3 Business Laptop With 16-Inch WUXGA Display,Core Ultra 7 255H Processor/16GB RAM/512GB SSD/Intel Arc Graphics/Windows 11 Pro English black",https://www.noon.com/egypt-en/thinkpad-e16-gen-3-business-laptop-with-16-inch-wuxga-display-core-ultra-7-255h-processor-16gb-ram-512gb-ssd-intel-arc-graphics-windows-11-pro-english-black/N70254784V/p/?o=eb4fb1d75c3e2b8b,https://f.nooncdn.com/p/pnsku/N70254784V/45/_/1762251032/68e73889-3243-4980-aa8a-b1f256e41e51.jpg?width=800,discrete,60217.0,,Noon,,3.8,
21,"Renewed Latitude 7480 Laptop With 14-Inch Full HD Display, Core i7 Processor/16GB RAM/512GB SSD/Intel HD Graphics 650/Windows 10 /International Version English Black",https://www.noon.com/egypt-en/renewed-latitude-7480-laptop-with-14-inch-full-hd-display-core-i7-processor-16gb-ram-512gb-ssd-intel-hd-graphics-650-windows-10-international-version-english-black/N14163874A/p/?o=d39ed3512bfa6fdd,https://f.nooncdn.com/p/v1649657819/N14163874A_1.jpg?width=800,discrete,18400.0,,Noon,,3.2,
22,MacBook Air MC6T4 | 13 Inch Display | Apple M4 Chip | 10-Core CPU 8-Core GPU | 16GB RAM | 256GB SSD | macOS | English Keyboard | International Version | English Sky Blue,https://www.noon.com/egypt-en/macbook-air-mc6t4-13-inch-display-apple-m4-chip-10-core-cpu-8-core-gpu-16gb-ram-256gb-ssd-macos-english-keyboard-international-version-english-sky-blue/N70154913V/p/?o=d8c66638cbb451bc,https://f.nooncdn.com/p/pnsku/N70154913V/45/_/1764242392/fdea9e2a-68e2-44b4-955c-79f99d53f961.jpg?width=800,discrete,59431.0,,Noon,,4.6,
23,"Latitude 7490 Laptop With 14-Inch Display, Core i5-8350U Processor/8GB RAM/512GB SSD/Integrated Graphics/Windows 11 Pro english Black",https://www.noon.com/egypt-en/latitude-7490-laptop-with-14-inch-display-core-i5-8350u-processor-8gb-ram-512gb-ssd-integrated-graphics-windows-11-pro-english-black/N53429500A/p/?o=c37c0ac50825156c,https://f.nooncdn.com/p/v1692628209/N53429500A_4.jpg?width=800,discrete,20650.0,,Noon,,3.6,
