,name,url,image,price_type,price,price_range,vendor,subvendor,rating,review_count
22,"Dell Latitude 3180 - 11.6"" - Celeron N3350 1.1GHz - 4GB 64GB SSD - Win10 Pro",https://www.ebay.com/itm/117164042504?_skw=laptop&itmmeta=01KQQ4YQGX7Q690X8ZT9XQXF4H&hash=item1b47856908:g:CKQAAeSwasZpu2JF&itmprp=enc%3AAQALAAAA4GfYFPkwiKCW4ZNSs2u11xCGGB5Kl4HCXxT%2Fe6D7OrkXzR0dxIVkCP0eB8vWytpjrm526Ta7%2FEOFs00ZpQr%2F%2B6i3gzdP9KKmd4%2FxO175esyXo5r5Dr0Ri8gcQWxxwD7FDSKkOsX6IcGKbi28XcrOLuqCrMFHrsLHQAlTLNIcHuozweRqLbfHnJQqQ6k3BSz1weXDRAsRPuoii%2F92Zy%2BuKQsLYskO1J80ghgJqi0V6pHJPnUzV9znY%2BFcRK2mn5fYCjI7KJWYs%2FUivmTDNhWzpXgoKNoWJPGBQY89gyeiLK2D%7Ctkp%3ABk9SR_74-uS9Zw,https://i.ebayimg.com/images/g/CKQAAeSwasZpu2JF/s-l140.webp,discrete,1609.5,,Ebay,sysvol1024,,
23,Dell Latitude 5330 2-in-1 Touch 13.3” FHD Core i7 32GB RAM 256GB SSD Win 11 Pro,https://www.ebay.com/itm/257136599363?_skw=laptop&itmmeta=01KQQ4YQGXYNYW9QGE531JZV9D&hash=item3bde892143:g:utwAAeSwXVho3tl3&itmprp=enc%3AAQALAAAA4GfYFPkwiKCW4ZNSs2u11xCCP%2BNf8xqhdAkYR%2BQAUjXa4AFxhx4HL9KYEwq7Osvc3Jw9bQ3c6NZfJSjHqNrZLf7GNltxWtOr8E6tiqlsrbqoZed1z9Z6W1ARecTDI9TRHYrqK%2BP0wWS%2FLA%2FuxyZr2MnZUQDU8Riph2Gq5Uol6oDKAB88rR3seRnk281u4CNAthD%2FqaLRJTczBDyTo2EilI1eWKrXtzhuVJuBX3ymFX5O4zz8WWyc8Mae1EvcrFgj9%2FqHDVTofpFwtuYcDl%2FJN3MUFjGnIEpYjLB8I%2BNHSqy1%7Ctkp%3ABk9SR_74-uS9Zw,https://i.ebayimg.com/images/g/utwAAeSwXVho3tl3/s-l140.webp,discrete,19820.9925,,Ebay,discountcomputerdepot,,
24,"HP ProBook x360 11 G2 2-in-1 11.6"" Intel Core i5-7Y54 @1.2 GHz 8GB RAM 128GB SSD",https://www.ebay.com/itm/306613641805?_skw=laptop&epid=3033405371&itmmeta=01KQQ4YQGXRK72QGFY1XCNCBGM&hash=item476398e24d:g:aXMAAOSw38tmzL2e&itmprp=enc%3AAQALAAAA4GfYFPkwiKCW4ZNSs2u11xAiZR7kjmKCEBAbOB7L90QuWJCrnfrMg71PsvraC%2FFe2vZyRfBjE5FIOcCVpE6%2F4jR7bpn7uRG8M%2BS2w3pyHNq9hhaks4zA3XCOpafqz2jtZB7dZxOXxpUmkpT56LTDZFQHD%2FqTcDQe7haxzhof2vYzBJBKj02lLpjErMOYEVr8YUHz6T7bt%2BuFNLfnWKRR5GH0ZJEL1akxU6jRwvsdo9UnXq2aqgU%2BuLIk5rNoLnZliy8vI%2FyZrlAXMb4NjQVW5Z1i7GaJJ8fxqTIaQZfRclL%2B%7Ctkp%3ABk9SR_74-uS9Zw,https://i.ebayimg.com/images/g/aXMAAOSw38tmzL2e/s-l140.webp,discrete,4718.5175,,Ebay,hawk_line,,
25,Dell Latitude 15.6” FHD Core i5 Laptop PC Up To 32GB RAM 1TB SSD Windows 11,https://www.ebay.com/itm/256879744174?_skw=laptop&itmmeta=01KQQ4YQGXWNVZP737Q7EB04TJ&hash=item3bcf39d4ae:g:kSsAAeSw0r5pZ8WR&itmprp=enc%3AAQALAAAAwGfYFPkwiKCW4ZNSs2u11xBubNpliVcUmITH18ge4br%2F%2BDZBFPBWAkCHA4ITZR%2FQriftCl5TWT5QyhqzLt3zwh5gElT88NgSdI8xXWNf%2FX42NsFntvoFAwBdD44k%2FgHJode1pH2FJ4Lva8F8Rh5UzdGeju6Pt0F8Eevf%2Ffwo8Njli6TSi5boeWzcK5U77%2Fy9Vs3y7mBNm8mithIoaDKseXI8tJkTOLnW4wES%2Fl4YSCVNy31iu7oaCPTrTyrxV8vVqA%3D%3D%7Ctkp%3ABk9SR_74-uS9Zw,https://i.ebayimg.com/images/g/kSsAAeSw0r5pZ8WR/s-l140.webp,range,,"(13451.664499999999, 26562.115)",Ebay,discountcomputerdepot,,
26,Dell Latitude 7390 Laptop 13.3” Intel Core i5 16GB RAM 512GB SSD Windows 11 Pro,https://www.ebay.com/itm/266804550876?_skw=laptop&itmmeta=01KQQ4YQGXVAFR52D59TFHMCG6&hash=item3e1eca5cdc:g:w~0AAeSwnbNpguGp&itmprp=enc%3AAQALAAAA4GfYFPkwiKCW4ZNSs2u11xBBv0o%2F9pdjmU7E4tsNx%2BH8UL0K6jNB9LlbQLuwLkxOC9Xs6XX%2BGRZ65vVnBxR56bcH66YdzZh%2FdtdNN1wQKMLjHrPjqQ4aZVDEsAQwKOPNAqmYfptaeJH%2FUEzaiUCyU93YKSgxwHdowImyF30IVEVnHuQIOxYHISvxGbUYGMdZk9hanp%2Bh0y4I%2B1%2BLj2g8uf8xD2zeUF4wR6MmG6G8FnrqwJNovHAxpKTvKZjm5aelGQ7y%2FP3I6tzMsbSnudv%2FS%2FO8a2GFUCvaOI7EDL%2Bc7ojs%7Ctkp%3ABk9SR4D5-uS9Zw,https://i.ebayimg.com/images/g/w~0AAeSwnbNpguGp/s-l140.webp,discrete,12542.833499999999,,Ebay,discountcomputerdepot,,
27,"DELL INSPIRON 14 5406 14 I5-1135G7@2.40GHZ, 8GB, 512GB",https://www.ebay.com/itm/226535718793?_skw=laptop&itmmeta=01KQQ4YQGXV3JXYEX53K0A799H&hash=item34be94bf89:g:CuMAAOSwibRnf-fp&itmprp=enc%3AAQALAAAAwGfYFPkwiKCW4ZNSs2u11xCR%2F%2BzraDj%2BoBBc2WHbxkkF3nmbpQwmy6DyMOtqz4FLqzIva%2FR73fikDghImr74fgwVsbz0J5%2BheCOCoBtjbj4yeAMmKjFs066S3XaopklxIR9CGFBTY0hKb6K%2BjUJKiyL%2BXLp5BdznjViaZBrfKqUrSZ9216axKItEuA7v14UVNTbqJGDdSn%2B%2B7jId73sThMLD4g%2BF84%2FZG%2BLo%2B41N5tOzKmIKLMcYEPbheGPRfrEQww%3D%3D%7Ctkp%3ABlBMUID5-uS9Zw,https://i.ebayimg.com/images/g/CuMAAOSwibRnf-fp/s-l140.webp,discrete,29201.694999999996,,Ebay,eworksil,,
28,Dell Precision 5550 Core i7 10th Gen 2.70GHz 10850H 32GB 500GB Wn 11 Pro Grade-B,https://www.ebay.com/itm/287299588752?_skw=laptop&itmmeta=01KQQ4YQGXSVD0M7CBKQS09ZM3&hash=item42e463d290:g:WZ4AAeSwRohp8Qbh&itmprp=enc%3AAQALAAAAwGfYFPkwiKCW4ZNSs2u11xA7TkqelDTwOXi4z09pgPijvZQ8jSMKPTH8G0oX1KpxJ7Kr6X9yGy3PPnuQoNSTab5rr%2BN6fdwAO7jrpAJOufhfo1zFVH%2BjFLcR3qgo%2FOzhGKmUVfpjVHD1BrsT3SquGRXPkffxlJqGVWrhfhKqChZvhBezqCSkIl83DjEeVrVsIacSkk8aV%2BWVZJqhmZxERUatZESiCu90rphP%2F19KFcamK1utLd51QnSXS1dfSGQOEw%3D%3D%7Ctkp%3ABlBMUID5-uS9Zw,https://i.ebayimg.com/images/g/WZ4AAeSwRohp8Qbh/s-l140.webp,discrete,25215.5,,Ebay,urbantechandrepair,,
29,"Dell Latitude 7390 14"" HD Quad-Core i5 Laptop Windows 11 16GB RAM 256GB SSD WiFi",https://www.ebay.com/itm/283987164379?_skw=laptop&epid=5031559411&itmmeta=01KQQ4YQGX2R3TG43E19WAJMB0&hash=item421ef43cdb:g:4kAAAeSwSoZpw3nG&itmprp=enc%3AAQALAAAAwGfYFPkwiKCW4ZNSs2u11xBbDqZnFaSdus59RaCiiSSGzBZmxVMEF2SjQXCSH1x9yvdE1nsFCbKmes4k4L8EgJiLToyrs2v8I5zpcPIwxU0JDXn%2Fe%2BCzRExtq%2BsguvqPDlnHGMgx5G77TVjjo%2BZy4Um%2F0zOout50ANnnjNFRGQpjWN%2BXGQw7RNzy5TBcoBZYuqB7B6QnyhBpwMnkM%2FEg0NUvWZ0GGEjIbbKyUnB0GiTUMjdoBSTYaDx0EnkAPumq4Q%3D%3D%7Ctkp%3ABlBMUID5-uS9Zw,https://i.ebayimg.com/images/g/4kAAAeSwSoZpw3nG/s-l140.webp,discrete,12174.7945,,Ebay,discountcomputerdepot,,
30,"Dell Latitude 5400 Laptop Intel Core i5 14"" HD 8GB RAM 128GB SSD Windows 11 HDMI",https://www.ebay.com/itm/286068793851?_skw=laptop&itmmeta=01KQQ4YQGXAKNF9XK7Z8Y8BWXD&hash=item429b0761fb:g:Z2UAAeSwgAxp8W34&itmprp=enc%3AAQALAAAAwGfYFPkwiKCW4ZNSs2u11xAxUDRwIa8I73zHNm4xlgCno6R8Gf3TkT0XvFn%2BKF9I%2BZyx71tc%2FOqGa%2Bj%2B6Q%2FJKF777rYf2XzQSzC0ZkgsFIXCZ8B2J%2B8d4I4fvZuBK2K6mN8tqYYn75yV878QLkHDLPKP2AaASW4gGQ%2FaQSSP%2F3yiv54ZkzrhM17pxSkbysaFWRDACuFImFZ5bEjJHnd5iLh%2BEXSv6GJa1gvB%2F2Kg6vxoPgw8TiFCX2jMDs9IaTeEBQ%3D%3D%7Ctkp%3ABlBMUID5-uS9Zw,https://i.ebayimg.com/images/g/Z2UAAeSwgAxp8W34/s-l140.webp,discrete,10430.633,,Ebay,discountcomputerdepot,,
31,"Dell Latitude 7320 13.3"" Quad Core i7-1185G7 3.0GHz 16GB 256GB NVMe SSD - Win11",https://www.ebay.com/itm/336564933957?_skw=laptop&itmmeta=01KQQ4YQGXMYHHZGVT41AR7EY1&hash=item4e5cd55545:g:-BAAAeSwAK1oLlAv&itmprp=enc%3AAQALAAAA4GfYFPkwiKCW4ZNSs2u11xBaKNr22jEMoKe7wjcCmol%2BWhI%2BJyeKzy6ayJ%2FxrxP7%2FbMBWJtdr7YFcBivkByt7cN4d54dA167tfX6gaMqmmHw7E2ektB2rGQet0cEenO4%2F48qHVtqaOePBOyZI8UQt6zSkyX%2FFYQs454wNtPzkGTQ8KSspox3%2BKDj%2BU%2F7Moi4HiKlXZcoYR0wPbXyAWFpPFmnZAWush%2FdNfe83MhNNn9Kd36mblULsok4AqroxZhyfZ5swioRInJ%2BGD5ilnvE1UqnQcNkx1bmCC7zKMikx4D2%7Ctkp%3ABk9SR4D5-uS9Zw,https://i.ebayimg.com/images/g/-BAAAeSwAK1oLlAv/s-l140.webp,discrete,9657.0,,Ebay,thecoolb76,,
32,Microsoft Surface Laptop GO 1943 TOUCH i5-1035G1 16GB 256GB SSD Win 11 Pro,https://www.ebay.com/itm/358501631648?_skw=laptop&itmmeta=01KQQ4YQGX62ZVASYKY8S84BKD&hash=item53785cc6a0:g:BqUAAeSwH-dp8lMP&itmprp=enc%3AAQALAAAA4GfYFPkwiKCW4ZNSs2u11xCu%2F9t61JCVM7y75IOgt8Qo2ygnU3Ravu5%2FxJLcEiM%2FtkFim8FSkvxYiqktRagPY8TK6nc2HmRq%2BxZ7mDUZ1WiSZs4sjIe2KotBkbdzzJv54PzQK9AwkSJSFgiFjL3knnPY%2Bbhm0Z5Iq46%2BGDQjWZdg7OhQGofgXQeKAXQWBooIlyyOhJIXicItUoWBp7SKZ%2FYKPgB4TlHAGd%2B5Dqf%2FDSTiiB9rQqEXyfn8HENe11qvVaz77RTlQeFbPP0z%2FEKtE33OLHuphiooPmJom4V%2B%2BbZr%7Ctkp%3ABk9SR4D5-uS9Zw,https://i.ebayimg.com/images/g/BqUAAeSwH-dp8lMP/s-l140.webp,discrete,8931.1155,,Ebay,igpered-0,,
33,"ASUS Chromebook Flip CX1 Laptop 14"" FHD 128GB 8GB SSD Model CX1400FKA-AS88F",https://www.ebay.com/itm/389758212153?_skw=laptop&itmmeta=01KQQ4YQGX2RZATY150WFZA210&hash=item5abf665839:g:VuAAAeSwqGNpuGRo&itmprp=enc%3AAQALAAAA4GfYFPkwiKCW4ZNSs2u11xCL0FwKSwwjLUQqixImJjZRdl5cs9NZvA461OOXFr4sYXj9u2A8YjjlGffrnvog%2F5Qn3HLkZdxmLZxn1bcjy3eVd2O6Ds02yuwHC5KuiFjFnh1wTfcFd0lBWzAnrv9ytCUwiNRxPU0pMA6ms%2BKo50ICNll%2Bckm5he7A4O2NUVdloUSAk8BQySsodhz%2BH6XuKPgFJjIeAVLwzz1KpmnPj59vUQDZ8CBTq5ivrP45XZuSJdmb%2FNzBNtqNi4u97IzIeM1D2uJR3LOS9kAxocVUc6hj%7Ctkp%3ABk9SR4D5-uS9Zw,https://i.ebayimg.com/images/g/VuAAAeSwqGNpuGRo/s-l140.webp,discrete,6973.963500000001,,Ebay,shopeltco,,
34,HP EliteBook 840 G6 14” HD Laptop Computer Core i5 16GB RAM 256GB SSD Windows 11,https://www.ebay.com/itm/267023034235?_skw=laptop&itmmeta=01KQQ4YQGYZQ8KSQTA3S9CJW4X&hash=item3e2bd0277b:g:6IIAAeSwm6Zp6Cvk&itmprp=enc%3AAQALAAAAwGfYFPkwiKCW4ZNSs2u11xCMCRNP4aXrQhpKSIv%2BwpkC5Eegkqv6KLedRK3aYgUrr8wQJhWCMC3MsULR33phJ9W%2BblzsijO4vA6uJUw%2Ft63Jp%2B4xiPBc1iwTQmkwoQVY46AW2B9lrPdEnz1tuLmvaM%2FQ2hCR%2FpppdChLAYtcT3U4KEBWURHwoeVMXpBO9cIvvcKb8p%2BBSdx3pMF6YQcdgC%2BCMjFK%2FcrFgqdC3JrpbE--z4qkZ4ZrhfevukYVG%2BNr1Q%3D%3D%7Ctkp%3ABk9SR4D5-uS9Zw,https://i.ebayimg.com/images/g/6IIAAeSwm6Zp6Cvk/s-l140.webp,discrete,11958.048499999999,,Ebay,discountcomputerdepot,,
35,Dell Precision 15.6” Light Gaming Laptop Intel i7 32GB RAM 1TB SSD Win 11 Pro,https://www.ebay.com/itm/286923469872?_skw=laptop&itmmeta=01KQQ4YQGYYQ4WXHP7P1Z9KFA1&hash=item42cdf8b430:g:tMwAAeSw61dp0EUx&itmprp=enc%3AAQALAAAAwGfYFPkwiKCW4ZNSs2u11xBasluf0E0okBKZIXmp8doJ2UtKwNTQJBxY%2BLClWbG3QG8oKW253gVe1qGJyNj17lKomMckjxTcY5i9XqMxaHBKHgZCUW8irTPyvGhnd5YwfdxKh%2BIdIhb9PfVspLoMHZ%2Bb1r6gZ522tilK7rUuVaNVXBfBn8NF1lQ0RQ%2F1nIYwC5RhOchVt3DrxRSjSjq1p5tnuGxxICssAqxOqDt57Z79YTBHRoZxr9dkkMc9o0AdGg%3D%3D%7Ctkp%3ABlBMUID5-uS9Zw,https://i.ebayimg.com/images/g/tMwAAeSw61dp0EUx/s-l140.webp,discrete,32189.463499999998,,Ebay,discountcomputerdepot,,
